electrode,x,y,z,w,h,d,default,all,bank0,double_length
919.0,2.0,9380.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
920.0,-14.0,9400.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
921.0,18.0,9400.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
922.0,-30.0,9420.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
923.0,2.0,9420.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
924.0,-14.0,9440.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
925.0,18.0,9440.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
926.0,-30.0,9460.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
927.0,2.0,9460.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
928.0,-14.0,9480.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
929.0,18.0,9480.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
930.0,-30.0,9500.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
931.0,2.0,9500.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
932.0,-14.0,9520.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
933.0,18.0,9520.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
934.0,-30.0,9540.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
935.0,2.0,9540.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
936.0,-14.0,9560.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
937.0,18.0,9560.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
938.0,-30.0,9580.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
939.0,2.0,9580.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
940.0,-14.0,9600.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
941.0,18.0,9600.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
942.0,-30.0,9620.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
943.0,2.0,9620.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
944.0,-14.0,9640.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
945.0,18.0,9640.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
946.0,-30.0,9660.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
947.0,2.0,9660.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
948.0,-14.0,9680.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
949.0,18.0,9680.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
950.0,-30.0,9700.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
951.0,2.0,9700.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
952.0,-14.0,9720.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
953.0,18.0,9720.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
954.0,-30.0,9740.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
955.0,2.0,9740.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
956.0,-14.0,9760.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
957.0,18.0,9760.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
958.0,-30.0,9780.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
959.0,2.0,9780.0,0.0,12.0,12.0,24.0,0.0,1.0,0.0,0.0
